compendium_hospital_id,ccn,hospital_name,hospital_street,hospital_city,hospital_state,hospital_zip,acutehosp_flag,health_sys_id,health_sys_name,health_sys_city,health_sys_state,hos_beds,hos_dsch,hos_res,hos_children,hos_majteach,hos_vmajteach,hos_teachint,hos_highdpp,hos_ucburden,hos_highuc,hos_ownership,hos_net_revenue,hos_total_revenue
CHSP00000187,341326,Mh Angel Medical Center Lllp,120 Riverview Street,Franklin,NC,28734,1,HSI00000492,HCA Healthcare,Nashville,TN,25,1466,0,0,0,0,0,0,0.0879017638,0,5,49047145,202585896
CHSP00000188,060117,Animas Surgical Hospital,575 Rivergate Lane,Durango,CO,81301,0,,,,,12,1030,0,0,0,0,0,0,,0,5,47439350,169775518
CHSP00000189,143300,Ann & Robert H. Lurie Childrens Hos,225 East Chicago Avenue,Chicago,IL,60611,1,HSI00000036,Ann and Robert H Lurie Childrens Hospital of Chicago,Chicago,IL,364,10002,287.86,1,1,1,0.7908241758,0,,0,1,1039410390,3091601985
CHSP00000190,220029,Anna Jaques Hospital,25 Highland Avenue,Newburyport,MA,01950,1,HSI00001416,Beth Israel Lahey Health,Cambridge,MA,116,4665,0,0,0,0,0,0,0.0320016259,0,1,130084624,286061799
CHSP00000191,210023,Anne Arundel Medical Center Inc.,2001 Medical Parkway,Annapolis,MD,21401,1,HSI00000038,Luminis Health,Annapolis,MD,379,29016,55.6,0,0,0,0.146701847,0,,0,1,639613120,752895322
CHSP00000193,281314,Annie Jeffrey Mem. Cnty Hlth. Ctr.,531 Beebe Street,Osceola,NE,68651,1,,,,,16,138,0,0,0,0,0,0,0.0633807658,0,3,7638220,8454148
CHSP00000195,244002,Anoka-Metro Regional Treatment Ctr.,3301 Seventh Avenue,Anoka,MN,55303,0,,,,,110,351,0,0,0,0,0,0,,0,3,,
CHSP00000196,450078,Anson General Hospital,101 Avenue 'j',Anson,TX,79501,1,,,,,7,96,0,0,0,0,0,0,0.0438934967,0,3,6710835,13294057
CHSP00000197,281326,Antelope Memorial Hospital,102 West 9th Street,Neligh,NE,68756,1,,,,,23,187,0,0,0,0,0,0,0.0556987341,0,1,19172592,25690987
CHSP00000198,050056,Antelope Valley Hospital,1600 West Avenue 'j',Lancaster,CA,93534,1,HSI00001502,Antelope Valley Medical Center,Lancaster,CA,393,17950,0,0,0,0,0,1,0.0523516207,0,3,481358657,1945835763
CHSP00000201,364015,Appalachian Rph - Athens Campus,100 Hospital Drive,Athens,OH,45701,0,,,,,92,250,0,0,0,0,0,0,,0,3,,
CHSP00000202,241341,Appleton Municipal Hospital,30 South Behl Street,Appleton,MN,56208,1,,,,,15,71,0,0,0,0,0,0,0.0480839469,0,3,15630914,20562000
CHSP00000203,520160,Thedacare Regional Medical Center Ap,1818 North Meade Street,Appleton,WI,54911,1,HSI00001092,ThedaCare,Appleton,WI,147,8415,10.21,0,0,0,0.0694557823,0,0.032638527,0,1,348008687,855197795
CHSP00000204,110071,Appling General Hospital,163 East Tollison Street,Baxley,GA,31513,1,,,,,34,302,0,0,0,0,0,0,0.0830508448,0,3,27997970,55623066
CHSP00000205,224018,Human Resource Institute,227 Babcock Street,Brookline,MA,02446,0,HSI00001148,Universal Health Services,Norristown,PA,64,963,0,0,0,0,0,0,,0,5,32771717,49766620
CHSP00000206,224013,The Arbour Hospital,49 Robinwood Avenue,Boston,MA,02130,0,HSI00001148,Universal Health Services,Norristown,PA,136,2233,0,0,0,0,0,0,,0,5,52289716,79785774
CHSP00000207,224021,Fuller Memorial Hospital,200 May Street,Attleboro,MA,02703,0,HSI00001148,Universal Health Services,Norristown,PA,109,1959,0,0,0,0,0,0,,0,5,41400130,60031093
CHSP00000208,371328,Arbuckle Memorial Hospital,2011 West Broadway Street,Sulphur,OK,73086,1,HSI00000660,Mercy,Chesterfield,MO,25,434,0,0,0,0,0,0,0.1116735533,1,3,20496776,41477360
CHSP00000209,390115,Aria Health,10800 Knights Road,Philadelphia,PA,19114,1,HSI00000048,Jefferson Health,Philadelphia,PA,457,22571,115.41,0,1,0,0.2525382932,0,0.0232919248,0,1,547722379,2209513286
CHSP00000212,450871,Arise Austin Medical Center,3003 Bee Caves Road,Austin,TX,78746,0,,,,,21,344,0,0,0,0,0,0,,0,5,19330961,88728943
CHSP00000214,030102,Abrazo Arizona Heart Hospital,1930 E Thomas Rd,Phoenix,AZ,85016,0,HSI00001066,Tenet Healthcare,Dallas,TX,,,,,,,,,,,,,
CHSP00000215,030112,Arizona Orthopedic Surgical Hospital,"2905 West Warner Road, Suite 1",Chandler,AZ,85224,0,HSI00001427,CommonSpirit Health,Chicago,IL,24,464,0,0,0,0,0,0,,0,5,26156078,135191941
CHSP00000216,030107,Az Spine & Joint Hospital,4620 East Baseline Road,Mesa,AZ,85206,0,,,,,23,1005,0,0,0,0,0,0,,0,5,45120007,229047535
CHSP00000217,034021,Arizona State Hospital,2500 East Van Buren Street,Phoenix,AZ,85008,0,,,,,159,28,0,0,0,0,0,0,,0,3,,
CHSP00000219,043300,Arkansas Childrens Hospital,1 Children's Way,Little Rock,AR,72202,1,HSI00000050,Arkansas Childrens Hospital,Little Rock,AR,324,10123,159.1,1,1,0,0.4910493827,0,,0,1,628693116,1260897011
CHSP00000221,040134,Arkansas Heart Hospital,1701 South Shackleford Road,Little Rock,AR,72211,0,,,,,112,5170,0,0,0,0,0,0,,0,5,205919835,683847921
CHSP00000222,040039,Arkansas Methodist Medical Center,900 West Kingshighway,Paragould,AR,72450,1,,,,,114,2656,0,0,0,0,0,0,0.0468561797,0,2,68429431,204760474
CHSP00000223,044011,Arkansas State Hospital,305 South Palm Street,Little Rock,AR,72205,0,,,,,230,240,0,0,0,0,0,0,,0,3,68169938,68169938
CHSP00000224,040147,Arkansas Surgical Hospital,5201 North Shore Drive,North Little Rock,AR,72118,0,,,,,47,2488,0,0,0,0,0,0,,0,5,75120949,259585533
CHSP00000227,,Arms Acres,75 Seminary Hill Road,Carmel,NY,10512,0,,,,,,,,,,,,,,,,,
CHSP00000228,330090,Arnot-Ogden Medical Center,600 Roe Avenue,Elmira,NY,14905,1,HSI00000052,Arnot Health,Elmira,NY,191,7236,105.28,0,1,0,0.5512041885,1,0.0894850037,0,1,279160518,870064540
CHSP00000230,200018,The Aroostook Medical Center,140 Academy Street,Presque Isle,ME,04769,1,HSI00000330,Northern Light Health,Brewer,ME,34,1450,0,0,0,0,0,0,0.0434086766,0,1,134800836,437451684
CHSP00000232,364036,Arrowhead Hospital,1725 Timber Line Road,Maumee,OH,43537,0,HSI00001148,Universal Health Services,Norristown,PA,48,1567,0,0,0,0,0,0,,0,5,9691331,20237480
CHSP00000233,050245,Arrowhead Regional Medical Center,400 North Pepper Avenue,Colton,CA,92324,1,HSI00000053,Arrowhead Regional Medical Center,Colton,CA,366,17689,186.54,0,1,0,0.5096721311,1,0.1332776996,1,3,390907095,2413020589
CHSP00000234,050016,Arroyo Grande Community Hospital,345 S Halcyon Rd,Arroyo Grande,CA,93420,1,HSI00001427,CommonSpirit Health,Chicago,IL,,,,,,,,,,,,,
CHSP00000235,320030,Artesia General Hospital,702 North 13th Street,Artesia,NM,88210,1,,,,,34,721,0,0,0,0,0,0,0.0924748224,0,1,58850731,187195244
CHSP00000236,380005,Ashland Community Hospital,280 Maple Street,Ashland,OR,97520,1,HSI00000054,Asante Health System,Medford,OR,36,1842,0,0,0,0,0,1,0.0146255047,0,1,74777882,214337677
CHSP00000237,380018,Rogue Regional Medical Center,2825 East Barnett Road,Medford,OR,97504,1,HSI00000054,Asante Health System,Medford,OR,313,20569,0,0,0,0,0,1,0.0914916408,0,1,737056751,2475031936
CHSP00000238,380002,Three Rivers Medical Center,500 Sw Ramsey Avenue,Grants Pass,OR,97527,1,HSI00000054,Asante Health System,Medford,OR,142,7731,0,0,0,0,0,1,0.1128699907,1,1,252529223,968425278
CHSP00000239,341325,Ashe Memorial Hospital,200 Hospital Avenue,Jefferson,NC,28640,1,HSI00000773,Novant Health,Winston Salem,NC,25,1043,0,0,0,0,0,0,0.0046064769,0,1,41642999,96191163
CHSP00000240,342017,Asheville Specialty Hospital  Llc,"428 Biltmore Avenue, 4th Floor",Asheville,NC,28801,0,HSI00000492,HCA Healthcare,Nashville,TN,34,323,0,0,0,0,0,0,,0,5,14388655,53166906
CHSP00000242,171304,Ashland Health Center,709 Oak Street,Ashland,KS,67831,1,,,,,25,44,0,0,0,0,0,0,0.0442733187,0,3,7384992,4678969
CHSP00000243,041323,Ashley County Medical Center,1015 Unity Road,Crossett,AR,71635,1,,,,,25,819,0,0,0,0,0,0,0.0408105712,0,1,33725106,72317684
CHSP00000244,351322,Ashley Medical Center,612 North Center Avenue,Ashley,ND,58413,1,HSI00001427,CommonSpirit Health,Chicago,IL,20,80,0,0,0,0,0,0,0.034119611,0,1,8156005,8557071
CHSP00000245,460030,Ashley Regional Medical Center,150 West 100 North,Vernal,UT,84078,1,HSI00000584,Lifepoint Health,Brentwood,TN,39,1524,0,0,0,0,0,0,0.0262132893,0,5,75483973,189527118
CHSP00000246,360125,Ashtabula County Medical Center,2420 Lake Avenue,Ashtabula,OH,44004,1,HSI00001078,Cleveland Clinic,Cleveland,OH,105,4381,0,0,0,0,0,0,0.0284644158,0,1,145658028,512958163
CHSP00000247,061324,Aspen Valley Hospital District,0401 Castle Creek Road,Aspen,CO,81611,1,,,,,25,601,0,0,0,0,0,0,0.0446594492,0,3,130050316,195072360
CHSP00000248,104067,Aspire Health Partners Inc,1800 Mercy Drive,Orlando,FL,32808,0,,,,,90,2589,0,0,0,0,0,0,,0,1,97478969,172749592
CHSP00000250,670093,Aspire Hospital  Llc,"2006 South Loop 336 West, Suite 500",Conroe,TX,77304,0,,,,,6,,0,0,0,0,0,0,,0,5,11690947,45674283
CHSP00000251,231333,Aspirus Ironwood Hospital,N10561 Grand View Lane,Ironwood,MI,49938,1,HSI00000057,Aspirus,Wausau,WI,25,764,0,0,0,0,0,0,0.0213382049,0,1,67255752,179892584
CHSP00000252,231318,Aspirus Iron River Hopsital & Clinic,1400 West Ice Lake Road,Iron River,MI,49935,1,HSI00000057,Aspirus,Wausau,WI,25,475,0,0,0,0,0,0,0.1156068193,1,1,34585067,89449082
CHSP00000253,231319,Aspirus Keweenaw Hospital,205 Osceola Street,Laurium,MI,49913,1,HSI00000057,Aspirus,Wausau,WI,25,878,0,0,0,0,0,0,0.0750771554,0,1,58111707,138248693
CHSP00000254,521350,Aspirus Langlade Hospital,112 East Fifth Avenue,Antigo,WI,54409,1,HSI00000057,Aspirus,Wausau,WI,25,1019,0,0,0,0,0,0,0.0562556306,0,1,110839876,250983530
CHSP00000255,521324,Aspirus Medford Hospital And Clinics,135 South Gibson Street,Medford,WI,54451,1,HSI00000057,Aspirus,Wausau,WI,25,820,0,0,0,0,0,0,0.0331719124,0,1,91797915,182697929
CHSP00000256,231309,Aspirus Ontonagon Hospital,601 South Seventh Street,Ontonagon,MI,49953,1,HSI00000057,Aspirus,Wausau,WI,18,81,0,0,0,0,0,0,0.0500160996,0,1,11819743,23478619
CHSP00000257,520033,Aspirus Riverview Hospital & Clinics,410 Dewey Street,Wisconsin Rapids,WI,54494,1,HSI00000057,Aspirus,Wausau,WI,44,2278,0,0,0,0,0,0,0.0645356228,0,1,164178190,417080317
CHSP00000258,520030,Aspirus Wausau Hospital,333 Pine Ridge Boulevard,Wausau,WI,54401,1,HSI00000057,Aspirus,Wausau,WI,210,11600,15.31,0,0,0,0.0729047619,0,0.0600281287,0,1,645461373,1790358507
CHSP00000259,191303,Our Lady Of The Lake Assumption Com,135 Highway 402,Napoleonville,LA,70390,1,HSI00000376,Franciscan Missionaries of Our Lady Health System,Baton Rouge,LA,15,11,0,0,0,0,0,0,0.0708950149,0,2,11725938,11885312
CHSP00000260,,Atascadero State Hospital,10333 El Camino Real,Atascadero,CA,93422,0,,,,,,,,,,,,,,,,,
CHSP00000261,171382,Atchison Hospital Association,800 Raven Hill Drive,Atchison,KS,66002,1,,,,,25,1005,0,0,0,0,0,0,0.0690763966,0,1,50323232,120176739
CHSP00000262,110074,Piedmont Athens Regional Medical Ce,1199 Prince Avenue,Athens,GA,30606,1,HSI00000826,Piedmont Healthcare,Atlanta,GA,375,21463,66.62,0,0,0,0.1776533333,0,0.0816890871,0,3,615949025,2755774710
CHSP00000263,010079,Athens Limestone,700 West Market Street,Athens,AL,35611,1,HSI00000467,Huntsville Hospital Health System,Huntsville,AL,66,3689,0,0,0,0,0,0,0.0460502669,0,3,86625290,382933881
CHSP00000264,221303,Athol Memorial Hospital,2033 Main Street,Athol,MA,01331,1,HSI00000478,Heywood Healthcare,Gardner,MA,21,381,0,0,0,0,0,0,0.0497368832,0,1,30281141,87092535
CHSP00000266,11029F,Atlanta Veterans Affairs Medical Center,1670 Clairmont Road,Decatur,GA,30033,0,,,,,,,,,,,,,,,,,
CHSP00000267,310064,Atlanticare Regional Medical Center,1925 Pacific Avenue,Atlantic City,NJ,08401,1,HSI00001369,AtlantiCare,Egg Harbor Township,NJ,532,24597,82.08,0,0,0,0.1542857143,0,0.042411244,0,1,791350108,3694121935
CHSP00000268,210061,Atlantic General Hospital,9733 Healthway Drive,Berlin,MD,21811,1,HSI00000059,Atlantic General Health System,Berlin,MD,62,2584,0,0,0,0,0,0,,0,1,144257048,204630124
CHSP00000271,010169,Atmore Community Hospital,401 Medical Park Drive,Atmore,AL,36502,1,HSI00000511,Infirmary Health System,Mobile,AL,49,822,0,0,0,0,0,0,0.1154985279,1,1,18690891,71017113
CHSP00000272,371300,Atoka Memorial Hospital,1590 West Liberty Road,Atoka,OK,74525,1,,,,,25,331,0,0,0,0,0,0,0.1264281074,1,3,11864999,24297004
CHSP00000273,360076,Atrium Medical Center,One Medical Center Drive,Middletown,OH,45005,1,HSI00000842,Premier Health,Dayton,OH,246,8611,0,0,0,0,0,0,0.077939098,0,1,237881979,1037329632
CHSP00000274,452114,Atrium Medical Center,11929 West Airport Boulevard,Stafford,TX,77477,0,,,,,68,147,0,0,0,0,0,0,,0,5,8910778,52218402
CHSP00000275,452111,Atrium Medical Center,2813 South Mayhill Road,Denton,TX,76208,0,,,,,18,114,0,0,0,0,0,0,,0,5,,
CHSP00000278,330235,Auburn Memorial Hospital,17 Lansing Street,Auburn,NY,13021,1,HSI00001283,Auburn Community Hospital,Auburn,NY,85,4214,0,0,0,0,0,0,0.0967052307,0,1,129607156,355813679
CHSP00000279,161330,Audubon County Memorial Hospital,515 Pacific Avenue,Audubon,IA,50025,1,,,,,17,76,0,0,0,0,0,0,0.023360747,0,3,13799320,17011300
CHSP00000280,490018,Augusta Medical Center,78 Medical Center Drive,Fishersville,VA,22939,1,HSI00000063,Augusta Health,Fishersville,VA,223,8844,0,0,0,0,0,0,0.0813087486,0,1,401109933,1330432668
CHSP00000281,110034,Au Medical Center  Inc,1120 15th Street,Augusta,GA,30912,1,HSI00000064,Augusta University Health System,Augusta,GA,490,20662,562.43,0,1,1,1.1478163265,0,0.0542204946,0,3,730026053,3687422544
CHSP00000284,360084,Aultman Hospital,2600 Sixth Street Sw,Canton,OH,44710,1,HSI00000065,Aultman Health Foundation,Canton,OH,365,19152,76.2,0,0,0,0.2087671233,0,0.048794455,0,1,586186585,1797779013
CHSP00000285,361323,Aultman Orrville Hospital,832 South Main Street,Orrville,OH,44667,1,HSI00000065,Aultman Health Foundation,Canton,OH,25,1291,0,0,0,0,0,0,0.0575884217,0,1,58101496,130948055
CHSP00000286,362032,Aultman Specialty Hospital,"2600 Sixth Street, Sw",Canton,OH,44710,0,HSI00000065,Aultman Health Foundation,Canton,OH,30,138,0,0,0,0,0,0,,0,1,4860355,9550391
CHSP00000287,330085,Aurelia Osborn Fox Memorial Hospital,1 Norton Avenue,Oneonta,NY,13820,1,HSI00000087,Bassett Healthcare Network,Cooperstown,NY,53,1102,0,0,0,0,0,0,0.0972963974,0,5,78798275,225257676
CHSP00000288,520193,Aurora Baycare Medical Center,2845 Greenbrier Road,Green Bay,WI,54311,1,HSI00001526,Advocate Health,Charlotte,NC,190,8048,0,0,0,0,0,0,0.0671582542,0,5,558008958,1779564254
CHSP00000289,034028,Aurora Behavioral  Healthcare-Tempe,6350 South Maple Street,Tempe,AZ,85283,0,,,,,138,4227,0,0,0,0,0,0,,0,5,37805740,65611118
CHSP00000290,034024,Aurora Bhs Of Arizona,6015 West Peoria Avenue,Glendale,AZ,85302,0,,,,,100,3923,0,0,0,0,0,0,,0,5,31246143,55616583
CHSP00000291,054095,Aurora San Diego Behavioral,11878 Avenue Of Industry,San Diego,CA,92128,0,,,,,101,2099,0,0,0,0,0,0,,0,5,36833090,58193180
CHSP00000293,054069,Aurora Charter Oak Bhs,1161 East Covina Boulevard,Covina,CA,91724,0,,,,,134,6533,0,0,0,0,0,0,,0,5,48043259,80277345
CHSP00000294,520102,Aurora Lakeland Medical Center,W3985 County Road Nn,Elkhorn,WI,53121,1,HSI00001526,Advocate Health,Charlotte,NC,62,2580,1.49,0,0,0,0.0240322581,0,0.0910611776,0,1,83602447,297981523
CHSP00000295,520189,Aurora Medical Center Kenosha,10400 75th Street,Kenosha,WI,53142,1,HSI00001526,Advocate Health,Charlotte,NC,151,6749,0.52,0,0,0,0.0034437086,0,0.0839550556,0,1,304192572,1075453808
CHSP00000296,520034,Aurora Med Ctr Of Manitowoc County,5000 Memorial Drive,Two Rivers,WI,54241,1,HSI00001526,Advocate Health,Charlotte,NC,69,1928,0,0,0,0,0,0,0.0736149815,0,1,96189015,307886607
CHSP00000297,520207,Aurora Medical Center Grafton,975 Port Washington Road,Grafton,WI,53024,1,HSI00001526,Advocate Health,Charlotte,NC,132,6732,1.09,0,0,0,0.0082575758,0,0.0663016598,0,1,300385716,1107456098
CHSP00000298,520206,Aurora Medical Center - Summit,36500 Aurora Drive,Summit,WI,53066,1,HSI00001526,Advocate Health,Charlotte,NC,91,4531,0,0,0,0,0,0,0.0648483056,0,1,200196749,606279057
CHSP00000299,520038,Aurora Medical Center - Hartford,1032 East Sumner Street,Hartford,WI,53027,1,HSI00001526,Advocate Health,Charlotte,NC,35,1067,0,0,0,0,0,0,0.0753603067,0,1,74694391,265821149
CHSP00000300,520198,Aurora Medical Center Of Oshkosh,855 North Westhaven Drive,Oshkosh,WI,54904,1,HSI00001526,Advocate Health,Charlotte,NC,79,3388,0,0,0,0,0,0,0.0818050361,0,1,222257168,738874507
CHSP00000301,520059,Memorial Hospital Of Burlington,252 Mchenry Street,Burlington,WI,53105,1,HSI00001526,Advocate Health,Charlotte,NC,33,2078,0,0,0,0,0,0,0.0880598736,0,1,118832408,434476818
CHSP00000304,524000,Aurora Psychiatric Hospital,1220 Dewey Avenue,Wauwatosa,WI,53213,0,HSI00001526,Advocate Health,Charlotte,NC,89,5735,2.88,0,0,0,0.0323595506,0,,0,1,43935317,142413317
CHSP00000305,520035,Aurora Medical Ctr Sheboygan County,2629 North Seventh Street,Sheboygan,WI,53083,1,HSI00001526,Advocate Health,Charlotte,NC,116,5279,0,0,0,0,0,0,0.0615547192,0,1,211811346,734428480
CHSP00000306,520064,Aurora Sinai Medical Center,945 North 12th Street,Milwaukee,WI,53233,1,HSI00001526,Advocate Health,Charlotte,NC,,,,,,,,,,,,,
CHSP00000308,520138,Aurora Health Care Metro  Inc.,2900 West Oklahoma Avenue,Milwaukee,WI,53215,1,HSI00001526,Advocate Health,Charlotte,NC,938,31347,164.02,0,0,0,0.1748614072,0,0.08195874,0,1,1733981855,7381723724
CHSP00000309,520139,West Allis Memorial Hospital,8901 West Lincoln Avenue,West Allis,WI,53227,1,HSI00001526,Advocate Health,Charlotte,NC,202,8854,2.23,0,0,0,0.011039604,0,0.0671533319,0,1,295028400,1103232523
CHSP00000310,,Austen Riggs Center,25 Main Street,Stockbridge,MA,01262,0,,,,,,,,,,,,,,,,,
CHSP00000311,454069,Austin Lakes Hospital,1025 East 32nd Street,Austin,TX,78705,0,HSI00001148,Universal Health Services,Norristown,PA,58,2519,0,0,0,0,0,0,,0,5,12709946,27661900
CHSP00000312,454121,Austin Oaks Hospital,1407 West Stassney Lane,Austin,TX,78745,0,HSI00001148,Universal Health Services,Norristown,PA,80,2820,0,0,0,0,0,0,,0,5,16150776,35706961
CHSP00000313,454084,Austin State Hospital,4110 Guadalupe Street,Austin,TX,78751,0,,,,,199,200,0,0,0,0,0,0,,0,3,49564381,49564381
CHSP00000316,100131,Hca Florida Aventura Hospital,20900 Biscayne Boulevard,Aventura,FL,33180,1,HSI00000492,HCA Healthcare,Nashville,TN,437,16895,167.44,0,1,0,0.3831578947,0,0.127122695,1,5,371079640,3229516384
CHSP00000319,281331,Avera Creighton Hospital,1503 Main Street,Creighton,NE,68729,1,HSI00000068,Avera Health,Sioux Falls,SD,23,125,0,0,0,0,0,0,0.0397492251,0,1,16916988,26174056
CHSP00000320,431332,De Smet Memorial Hospital,306 Prairie Avenue Sw,De Smet,SD,57231,1,HSI00000068,Avera Health,Sioux Falls,SD,6,78,0,0,0,0,0,0,0.0172054375,0,2,8923020,14906512
CHSP00000321,431331,Avera Dells Area Hospital,909 North Iowa Avenue,Dell Rapids,SD,57022,1,HSI00000068,Avera Health,Sioux Falls,SD,23,119,0,0,0,0,0,0,0.0206010053,0,1,12106814,21823287
CHSP00000322,431310,Avera Flandreau Hospital,214 North Prairie Street,Flandreau,SD,57028,1,HSI00000068,Avera Health,Sioux Falls,SD,18,173,0,0,0,0,0,0,0.0436291548,0,1,10677305,19617828
CHSP00000323,431302,Avera Gettysburg Hospital,606 East Garfield Avenue,Gettysburg,SD,57442,1,HSI00000068,Avera Health,Sioux Falls,SD,7,89,0,0,0,0,0,0,0.031982208,0,1,11357937,15257293
CHSP00000324,431338,Avera Gregory Hospital,400 Park Avenue,Gregory,SD,57533,1,HSI00000068,Avera Health,Sioux Falls,SD,25,296,0,0,0,0,0,0,0.0387509023,0,1,17493471,34996212
CHSP00000325,431337,Avera Hand County Memorial Hospital,300 West Fifth Street,Miller,SD,57362,1,HSI00000068,Avera Health,Sioux Falls,SD,25,194,0,0,0,0,0,0,0.0124352921,0,1,10167769,16380247
CHSP00000326,430095,Avera Heart Hospital Of South Dakota,4500 West 69th Street,Sioux Falls,SD,57108,0,HSI00000068,Avera Health,Sioux Falls,SD,53,2456,0,0,0,0,0,0,,0,5,127041662,533340726
CHSP00000327,161351,Avera Holy Family Health,826 North Eighth Street,Estherville,IA,51334,1,HSI00000068,Avera Health,Sioux Falls,SD,22,338,0,0,0,0,0,0,0.0238873313,0,1,27859922,49695965
CHSP00000329,241359,Avera Marshall Regional Medical Ctr,300 South Bruce Street,Marshall,MN,56258,1,HSI00000068,Avera Health,Sioux Falls,SD,25,1110,0,0,0,0,0,0,0.0170810817,0,1,127206460,263780192
CHSP00000330,430016,Avera Mckennan,1325 South Cliff Avenue,Sioux Falls,SD,57105,1,HSI00000068,Avera Health,Sioux Falls,SD,521,25515,49.2,0,0,0,0.0944337812,0,0.0278578332,0,2,1239051597,3707015314
CHSP00000331,430013,Avera Queen Of Peace Hospital,525 North Foster,Mitchell,SD,57301,1,HSI00000068,Avera Health,Sioux Falls,SD,,,,,,,,,,,,,
CHSP00000332,430012,Avera Sacred Heart Hospital,501 Summit Avenue,Yankton,SD,57078,1,HSI00000068,Avera Health,Sioux Falls,SD,75,2813,0,0,0,0,0,0,0.0322410383,0,1,123348781,349664262
CHSP00000333,281329,Avera St. Anthonys Hospital,300 North Second Street,O'neill,NE,68763,1,HSI00000068,Avera Health,Sioux Falls,SD,25,638,0,0,0,0,0,0,0.0289136645,0,2,41608238,80847969
CHSP00000334,431330,Avera St. Benedict Health Center,401 West Glynn Drive,Parkston,SD,57366,1,HSI00000068,Avera Health,Sioux Falls,SD,25,419,0,0,0,0,0,0,0.0301655745,0,1,26561378,48169990
CHSP00000335,430014,Avera St. Lukes,305 South State Street,Aberdeen,SD,57401,1,HSI00000068,Avera Health,Sioux Falls,SD,50,2601,0,0,0,0,0,0,0.0206744674,0,2,209721558,601528665
CHSP00000336,430015,Avera St Marys,801 East Sioux Avenue,Pierre,SD,57501,1,HSI00000068,Avera Health,Sioux Falls,SD,50,1616,3.67,0,0,0,0.0734,0,0.0409529115,0,2,100859645,333445607
CHSP00000337,431324,Avera Weskota Memorial Medical Cente,604 First Street Ne,Wessington Springs,SD,57382,1,HSI00000068,Avera Health,Sioux Falls,SD,16,60,0,0,0,0,0,0,0.0234991187,0,1,5225113,7749234
CHSP00000338,060103,Centura Avista Adventist Hospital,100 Health Park Drive,Louisville,CO,80027,1,HSI00000010,AdventHealth,Altamonte Springs,FL,108,4183,0,0,0,0,0,0,0.0388834648,0,1,181281528,755574089
