YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Sex,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2011,2011,HI,Hawaii,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011.0,Value,21.3,21.3,,,19.8,22.8,7382.0,Total,,,,,,"(21.304850435, -157.857749403)",PA,PA1,Q047,VALUE,15,Total,Total,OVR,OVERALL
2011,2011,HI,Hawaii,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011.0,Value,33.8,33.8,,,32.2,35.5,7407.0,Total,,,,,,"(21.304850435, -157.857749403)",OWS,OWS1,Q037,VALUE,15,Total,Total,OVR,OVERALL
2011,2011,HI,Hawaii,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011.0,Value,58.5,58.5,,,56.7,60.2,7257.0,Total,,,,,,"(21.304850435, -157.857749403)",PA,PA1,Q043,VALUE,15,Total,Total,OVR,OVERALL
2011,2011,HI,Hawaii,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,32.1,32.1,,,30.5,33.8,7321.0,Total,,,,,,"(21.304850435, -157.857749403)",PA,PA1,Q046,VALUE,15,Total,Total,OVR,OVERALL
2011,2011,HI,Hawaii,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,21.8,21.8,,,20.4,23.4,7407.0,Total,,,,,,"(21.304850435, -157.857749403)",OWS,OWS1,Q036,VALUE,15,Total,Total,OVR,OVERALL
2011,2011,HI,Hawaii,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011.0,Value,38.1,38.1,,,36.4,39.8,7236.0,Total,,,,,,"(21.304850435, -157.857749403)",PA,PA1,Q045,VALUE,15,Total,Total,OVR,OVERALL
2011,2011,HI,Hawaii,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,23.7,23.7,,,22.2,25.3,7215.0,Total,,,,,,"(21.304850435, -157.857749403)",PA,PA1,Q044,VALUE,15,Total,Total,OVR,OVERALL
2011,2011,IA,Iowa,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011.0,Value,26.9,26.9,,,25.6,28.2,6832.0,Total,,,,,,"(42.469400913, -93.816490556)",PA,PA1,Q045,VALUE,19,Total,Total,OVR,OVERALL
2011,2011,IA,Iowa,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,29.0,29.0,,,27.6,30.3,6898.0,Total,,,,,,"(42.469400913, -93.816490556)",OWS,OWS1,Q036,VALUE,19,Total,Total,OVR,OVERALL
2011,2011,IA,Iowa,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011.0,Value,35.8,35.8,,,34.4,37.3,6898.0,Total,,,,,,"(42.469400913, -93.816490556)",OWS,OWS1,Q037,VALUE,19,Total,Total,OVR,OVERALL
2011,2011,IA,Iowa,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011.0,Value,25.9,25.9,,,24.6,27.2,7036.0,Total,,,,,,"(42.469400913, -93.816490556)",PA,PA1,Q047,VALUE,19,Total,Total,OVR,OVERALL
2011,2011,IA,Iowa,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,27.5,27.5,,,26.1,28.9,6978.0,Total,,,,,,"(42.469400913, -93.816490556)",PA,PA1,Q046,VALUE,19,Total,Total,OVR,OVERALL
2011,2011,IA,Iowa,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,17.2,17.2,,,16.1,18.5,6813.0,Total,,,,,,"(42.469400913, -93.816490556)",PA,PA1,Q044,VALUE,19,Total,Total,OVR,OVERALL
2011,2011,IA,Iowa,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011.0,Value,47.6,47.6,,,46.1,49.1,6863.0,Total,,,,,,"(42.469400913, -93.816490556)",PA,PA1,Q043,VALUE,19,Total,Total,OVR,OVERALL
2011,2011,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011.0,Value,57.2,57.2,,,55.2,59.2,5566.0,Total,,,,,,"(43.682630005, -114.363730042)",PA,PA1,Q043,VALUE,16,Total,Total,OVR,OVERALL
2011,2011,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011.0,Value,35.9,35.9,,,34.0,37.9,5520.0,Total,,,,,,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Total,Total,OVR,OVERALL
2011,2011,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,30.3,30.3,,,28.4,32.2,5702.0,Total,,,,,,"(43.682630005, -114.363730042)",PA,PA1,Q046,VALUE,16,Total,Total,OVR,OVERALL
2011,2011,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,22.4,22.4,,,20.7,24.2,5499.0,Total,,,,,,"(43.682630005, -114.363730042)",PA,PA1,Q044,VALUE,16,Total,Total,OVR,OVERALL
2011,2011,ID,Idaho,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011.0,Value,35.2,35.2,,,33.4,37.1,5739.0,Total,,,,,,"(43.682630005, -114.363730042)",OWS,OWS1,Q037,VALUE,16,Total,Total,OVR,OVERALL
2011,2011,ID,Idaho,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,27.0,27.0,,,25.3,28.9,5739.0,Total,,,,,,"(43.682630005, -114.363730042)",OWS,OWS1,Q036,VALUE,16,Total,Total,OVR,OVERALL
2011,2011,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011.0,Value,21.4,21.4,,,19.8,23.1,5784.0,Total,,,,,,"(43.682630005, -114.363730042)",PA,PA1,Q047,VALUE,16,Total,Total,OVR,OVERALL
2011,2011,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,22.0,22.0,,,20.2,23.8,5207.0,Total,,,,,,"(40.485010283, -88.997710178)",PA,PA1,Q044,VALUE,17,Total,Total,OVR,OVERALL
2011,2011,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011.0,Value,25.1,25.1,,,23.5,26.9,5292.0,Total,,,,,,"(40.485010283, -88.997710178)",PA,PA1,Q047,VALUE,17,Total,Total,OVR,OVERALL
2011,2011,IL,Illinois,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011.0,Value,36.9,36.9,,,35.0,38.9,5355.0,Total,,,,,,"(40.485010283, -88.997710178)",OWS,OWS1,Q037,VALUE,17,Total,Total,OVR,OVERALL
2011,2011,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011.0,Value,31.2,31.2,,,29.3,33.1,5214.0,Total,,,,,,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Total,Total,OVR,OVERALL
2011,2011,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011.0,Value,51.7,51.7,,,49.7,53.7,5233.0,Total,,,,,,"(40.485010283, -88.997710178)",PA,PA1,Q043,VALUE,17,Total,Total,OVR,OVERALL
2011,2011,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,31.4,31.4,,,29.5,33.4,5257.0,Total,,,,,,"(40.485010283, -88.997710178)",PA,PA1,Q046,VALUE,17,Total,Total,OVR,OVERALL
2011,2011,IL,Illinois,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,27.1,27.1,,,25.4,28.9,5355.0,Total,,,,,,"(40.485010283, -88.997710178)",OWS,OWS1,Q036,VALUE,17,Total,Total,OVR,OVERALL
2011,2011,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,26.0,26.0,,,24.6,27.4,7897.0,Total,,,,,,"(39.766910452, -86.149960194)",PA,PA1,Q046,VALUE,18,Total,Total,OVR,OVERALL
2011,2011,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011.0,Value,27.5,27.5,,,26.1,28.9,7579.0,Total,,,,,,"(39.766910452, -86.149960194)",PA,PA1,Q045,VALUE,18,Total,Total,OVR,OVERALL
2011,2011,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011.0,Value,46.0,46.0,,,44.4,47.5,7640.0,Total,,,,,,"(39.766910452, -86.149960194)",PA,PA1,Q043,VALUE,18,Total,Total,OVR,OVERALL
2011,2011,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011.0,Value,29.2,29.2,,,27.9,30.6,8004.0,Total,,,,,,"(39.766910452, -86.149960194)",PA,PA1,Q047,VALUE,18,Total,Total,OVR,OVERALL
2011,2011,IN,Indiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,30.8,30.8,,,29.5,32.3,8048.0,Total,,,,,,"(39.766910452, -86.149960194)",OWS,OWS1,Q036,VALUE,18,Total,Total,OVR,OVERALL
2011,2011,IN,Indiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011.0,Value,34.8,34.8,,,33.4,36.2,8048.0,Total,,,,,,"(39.766910452, -86.149960194)",OWS,OWS1,Q037,VALUE,18,Total,Total,OVR,OVERALL
2011,2011,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,17.3,17.3,,,16.0,18.6,7553.0,Total,,,,,,"(39.766910452, -86.149960194)",PA,PA1,Q044,VALUE,18,Total,Total,OVR,OVERALL
2011,2011,KS,Kansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011.0,Value,46.8,46.8,,,45.8,47.7,19690.0,Total,,,,,,"(38.3477403, -98.200781227)",PA,PA1,Q043,VALUE,20,Total,Total,OVR,OVERALL
2011,2011,KS,Kansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,16.5,16.5,,,15.8,17.3,19585.0,Total,,,,,,"(38.3477403, -98.200781227)",PA,PA1,Q044,VALUE,20,Total,Total,OVR,OVERALL
2011,2011,KS,Kansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011.0,Value,26.8,26.8,,,26.0,27.6,20272.0,Total,,,,,,"(38.3477403, -98.200781227)",PA,PA1,Q047,VALUE,20,Total,Total,OVR,OVERALL
2011,2011,KS,Kansas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011.0,Value,34.8,34.8,,,34.0,35.7,19619.0,Total,,,,,,"(38.3477403, -98.200781227)",OWS,OWS1,Q037,VALUE,20,Total,Total,OVR,OVERALL
2011,2011,KS,Kansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011.0,Value,26.4,26.4,,,25.6,27.3,19603.0,Total,,,,,,"(38.3477403, -98.200781227)",PA,PA1,Q045,VALUE,20,Total,Total,OVR,OVERALL
2011,2011,KS,Kansas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,29.6,29.6,,,28.7,30.4,19619.0,Total,,,,,,"(38.3477403, -98.200781227)",OWS,OWS1,Q036,VALUE,20,Total,Total,OVR,OVERALL
2011,2011,KS,Kansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,24.5,24.5,,,23.7,25.3,20144.0,Total,,,,,,"(38.3477403, -98.200781227)",PA,PA1,Q046,VALUE,20,Total,Total,OVR,OVERALL
2011,2011,KY,Kentucky,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011.0,Value,30.4,30.4,,,28.9,31.9,10114.0,Total,,,,,,"(37.645970271, -84.774971048)",OWS,OWS1,Q036,VALUE,21,Total,Total,OVR,OVERALL
2011,2011,KY,Kentucky,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011.0,Value,36.1,36.1,,,34.6,37.6,10114.0,Total,,,,,,"(37.645970271, -84.774971048)",OWS,OWS1,Q037,VALUE,21,Total,Total,OVR,OVERALL
2011,2011,KY,Kentucky,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011.0,Value,29.3,29.3,,,27.9,30.8,10097.0,Total,,,,,,"(37.645970271, -84.774971048)",PA,PA1,Q047,VALUE,21,Total,Total,OVR,OVERALL
2011,2011,KY,Kentucky,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011.0,Value,29.3,29.3,,,27.8,30.8,9487.0,Total,,,,,,"(37.645970271, -84.774971048)",PA,PA1,Q045,VALUE,21,Total,Total,OVR,OVERALL
2011,2011,KY,Kentucky,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011.0,Value,46.8,46.8,,,45.2,48.5,9595.0,Total,,,,,,"(37.645970271, -84.774971048)",PA,PA1,Q043,VALUE,21,Total,Total,OVR,OVERALL
2011,2011,KY,Kentucky,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,26.3,26.3,,,24.8,27.9,10006.0,Total,,,,,,"(37.645970271, -84.774971048)",PA,PA1,Q046,VALUE,21,Total,Total,OVR,OVERALL
2011,2011,KY,Kentucky,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,17.3,17.3,,,16.0,18.7,9519.0,Total,,,,,,"(37.645970271, -84.774971048)",PA,PA1,Q044,VALUE,21,Total,Total,OVR,OVERALL
2011,2011,LA,Louisiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011.0,Value,34.1,34.1,,,32.7,35.6,10404.0,Total,,,,,,"(31.312660644, -92.445680071)",OWS,OWS1,Q037,VALUE,22,Total,Total,OVR,OVERALL
2011,2011,LA,Louisiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011.0,Value,33.8,33.8,,,32.4,35.3,10608.0,Total,,,,,,"(31.312660644, -92.445680071)",PA,PA1,Q047,VALUE,22,Total,Total,OVR,OVERALL
2011,2011,LA,Louisiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011.0,Value,42.0,42.0,,,40.4,43.5,10121.0,Total,,,,,,"(31.312660644, -92.445680071)",PA,PA1,Q043,VALUE,22,Total,Total,OVR,OVERALL
2011,2011,LA,Louisiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,15.5,15.5,,,14.3,16.8,10028.0,Total,,,,,,"(31.312660644, -92.445680071)",PA,PA1,Q044,VALUE,22,Total,Total,OVR,OVERALL
2011,2011,LA,Louisiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011.0,Value,23.9,23.9,,,22.6,25.4,10475.0,Total,,,,,,"(31.312660644, -92.445680071)",PA,PA1,Q046,VALUE,22,Total,Total,OVR,OVERALL
2011,2011,LA,Louisiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011.0,Value,25.9,25.9,,,24.5,27.3,10047.0,Total,,,,,,"(31.312660644, -92.445680071)",PA,PA1,Q045,VALUE,22,Total,Total,OVR,OVERALL
